date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2012-02-24,-0.91260724643778,-0.9126072464377801,-1.1102230246251565e-16,-1.1151886463187246,-0.3882672909413964,0.5908486908223408,-0.9126072464377802,-2.220446049250313e-16
2012-02-27,-0.9922122506316632,-0.9922122506316633,-1.1102230246251565e-16,-1.449388409195921,0.1130920541205732,0.3440841044436847,-0.9922122506316633,-1.1102230246251565e-16
2012-02-28,2.497052546647449,2.4970525466474482,-8.881784197001252e-16,2.129651968431893,0.2067177272744336,0.1606828509411221,2.4970525466474487,-4.440892098500626e-16
2012-02-29,-2.6039472655379647,-2.6039472655379647,0.0,-2.25531450857548,-0.1721474961068635,-0.1764852608556211,-2.6039472655379647,0.0
2012-03-01,1.9418085857101808,1.9418085857101814,6.661338147750939e-16,2.3360389461566964,0.466058543563071,-0.8602889040095865,1.9418085857101808,0.0
2012-03-02,-0.561011289076685,-0.561011289076685,0.0,0.2795409403634475,0.6924895780484718,-1.5330418074886043,-0.561011289076685,0.0
2012-03-05,-1.2382963818887482,-1.2382963818887487,-4.440892098500626e-16,1.5204942201958227,-0.940138820450382,-1.818651781634189,-1.2382963818887482,0.0
2012-03-06,-5.63838934282046,-5.638389342820459,8.881784197001252e-16,-2.922495946676982,-1.2091412980322591,-1.506752098111218,-5.638389342820458,1.7763568394002505e-15
2012-03-07,3.005234506640164,3.005234506640164,0.0,2.8128052584771805,0.8206054938633033,-0.6281762457003197,3.0052345066401642,4.440892098500626e-16
2012-03-08,2.0261185139822224,2.026118513982223,4.440892098500626e-16,0.2043472833146664,1.4699945591236463,0.35177667154391,2.026118513982223,4.440892098500626e-16
2012-03-09,1.068766853049663,1.0687668530496628,-2.220446049250313e-16,-0.4352631529890776,0.5351824653055842,0.9688475407331564,1.068766853049663,0.0
2012-03-12,-0.8540977187332821,-0.8540977187332816,5.551115123125783e-16,-1.367621255749054,-0.650885001333535,1.1644085383493072,-0.8540977187332817,4.440892098500626e-16
2012-03-13,0.4279607102364302,0.42796071023643034,1.6653345369377348e-16,0.8825770804688757,-1.4504217877205177,0.9958054174880724,0.42796071023643045,2.7755575615628914e-16
2012-03-14,-1.0014389844402949,-1.001438984440295,-2.220446049250313e-16,-0.80956043073049,-0.7322429374869843,0.5403643837771793,-1.0014389844402949,0.0
2012-03-15,1.1436865190946222,1.1436865190946217,-4.440892098500626e-16,0.7826790552055443,0.4164335620375554,-0.055426098148478,1.1436865190946217,-4.440892098500626e-16
2012-03-16,-0.6774852085134953,-0.677485208513495,2.220446049250313e-16,-0.8051028370736649,0.7812233664869161,-0.6536057379267466,-0.6774852085134954,-1.1102230246251565e-16
2012-03-19,0.7130154984591464,0.7130154984591466,2.220446049250313e-16,0.8498193586273136,1.10991835554085,-1.2467222157090174,0.7130154984591464,0.0
2012-03-20,-1.7560028349087098,-1.7560028349087098,0.0,-0.8834137516843065,0.8434079504102409,-1.7159970336346442,-1.7560028349087098,0.0
2012-03-21,-1.163649494080854,-1.163649494080854,0.0,1.4336733708898857,-0.6449595406805775,-1.9523633242901623,-1.1636494940808542,-2.220446049250313e-16
2012-03-22,-4.79492595991049,-4.794925959910491,-8.881784197001252e-16,-1.8279163908630676,-1.095727474366707,-1.8712820946807156,-4.79492595991049,0.0
